"zoneid","hu12_states","hu12_canopy2001_mean","hu12_nlcd2006_pct_41","hu12_nlcd2006_pct_42","hu12_nlcd2006_pct_43","hu12_nlcd2006_pct_52","hu12_nlcd2006_pct_71","hu12_tri_mean","hu12_surficialgeology_alluv_pct","hu12_surficialgeology_beach_pct","hu12_surficialgeology_colluv_pct","hu12_surficialgeology_dec_resid_pct","hu12_surficialgeology_eolian_pct","hu12_surficialgeology_gf_out_pct","hu12_surficialgeology_ice_pct","hu12_surficialgeology_lac_pct","hu12_surficialgeology_lac_clay_pct","hu12_surficialgeology_marine_pct","hu12_surficialgeology_peat_mrsh_pct","hu12_surficialgeology_saprol_pct","hu12_surficialgeology_solif_pct","hu12_surficialgeology_solut_pct","hu12_surficialgeology_till_clay_pct","hu12_surficialgeology_till_loam_pct","hu12_surficialgeology_till_oth_pct","hu12_surficialgeology_till_sand_pct","hu12_latewisconsinglaciation_glaciation"
14327,"MN",37.1518,38.0086,4.8805,0.0238,1.4901,2.2538,0.3032,0,0,0,0,0,5.025,0,0,0,0,5.0188,0,0,0,28.8067,61.1494,0,0,1
14328,"MN",42.1779,39.873,2.5949,0.0247,1.9566,1.8408,0.342,0,0,0,0,0,0,0,0,0,0,14.6243,0,0,0,5.7964,79.5792,0,0,1
14329,"MN",72.1713,30.7852,3.6444,0,1.4161,0.8603,0.1925,0,0,0,0,0,11.529,0,0,0,0,46.2527,0,0,0,0,42.2183,0,0,1
14330,"MN",53.4721,15.8495,0.343,0,2.7545,8.1901,0.0537,0,0,0,0,0,0,0,0,0,0,0.0999,0,0,0,0,99.9001,0,0,1
14331,"MN",34.2689,23.9756,1.6774,0.0133,1.2159,5.2586,0.0905,0,0,0,0,0,0,0,0,0,0,32.6983,0,0,0,0,67.3017,0,0,1
14332,"MN",4.6707,6.0653,0.0107,0,0.255,0.5015,0.0862,0,0,0,0,0,0,0,0,0,0,17.2987,0,0,0,0,82.7013,0,0,1
14333,"MN",9.2923,9.963,0.0171,0,0.1235,0.0932,0.0691,0,0,0,0,0,0,0,0.0385,0,0,3.6153,0,0,0,96.3462,0,0,0,1
14334,"MN",19.2845,21.475,0.0349,0,2.0149,0.5275,0.0828,0,0,0,0,0,0,0,20.124,0,0,33.9503,0,0,0,45.9257,0,0,0,1
14335,"MN",3.5597,5.1863,0.0182,0,0.1441,0.2837,0.0721,0,0,0,0,0,0,0,12.5492,0,0,6.7715,0,0,0,80.6794,0,0,0,1
14336,"MN",7.1997,9.6665,0.0387,0,0.1072,0.1177,0.087,0,0,0,0,0,0,0,32.4674,0,0,7.7535,0,0,0,59.779,0,0,0,1
14337,"MN",5.5936,7.2512,0.0281,0,0.0489,0.1441,0.0713,0,0,0,0,0,0,0,10.7213,0,0,1.0554,0,0,0,88.2232,0,0,0,1
14338,"MN",5.3122,6.0947,0.0152,0,0.39,0.0503,0.0716,0,0,0,0,0,0,0,17.1543,0,0,5.9764,0,0,0,76.8693,0,0,0,1
14339,"MN",3.0792,3.0588,0,0,0.1618,0.0764,0.0662,0,0,0,0,0,0,0,7.8482,0,0,12.4968,0,0,0,79.655,0,0,0,1
14340,"MN",5.3156,7.1479,0.0117,0,0.4723,0.1028,0.069,0,0,0,0,0,0,0,5.6778,0,0,26.7679,0,0,0,67.5542,0,0,0,1
14341,"MN",17.0892,16.5299,0.0179,0,3.6798,0.031,0.0844,0,0,0,0,0,0,0,43.5979,0,0,15.553,0,0,0,40.8492,0,0,0,1
14342,"MN",22.0896,19.0823,0,0,1.152,0.0315,0.0611,0,0,0,0,0,0,0,77.1344,0,0,22.8656,0,0,0,0,0,0,0,1
14343,"MN",4.713,3.4432,0.823,1.5517,0,0.0208,0.0856,13.3563,0,0,0,0,0,0,76.9359,9.7078,0,0,0,0,0,0,0,0,0,1
14344,"MN",64.5557,16.3401,5.6914,17.9916,8.3357,0.1247,0.6622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14345,"MN",71.8352,2.9951,15.9297,12.3843,7.3395,0.8119,0.1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.792,0,4.208,1
14346,"MN",71.3037,5.8416,19.4548,13.0642,3.6569,2.2131,0.2114,0,0,0,0,0,8.6694,0,0,0,0,0.2749,0,0,0,0,50.708,0,40.3478,1
14347,"MN",72.3477,3.1011,24.2709,8.6525,4.5186,1.5866,0.1331,0,0,0,0,0,47.5905,0,0,0,0,18.0436,0,0,0,0,34.3659,0,0,1
14348,"MN",70.617,1.1793,31.2822,6.461,2.1982,1.0724,0.1428,0,0,0,0,0,43.3226,0,0,0,0,50.4625,0,0,0,0,0,0,6.2148,1
14349,"MN",76.1839,3.5754,31.2447,7.8326,3.3209,0.6833,0.1909,0,0,0,0,0,0,0,0,0,0,71.8027,0,0,0,0,0,0,28.1973,1
14350,"MN",77.5483,8.1508,40.0473,10.4359,4.4947,0.275,0.5559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14351,"MN",74.324,14.0131,25.135,13.8952,5.331,0.7846,0.4025,0,0,0,0,0,0,0,0,0,0,2.4013,0,0,0,0,0,0,97.5987,1
14352,"MN",83.8214,19.8563,20.6883,19.8636,8.5869,0.0889,0.4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4481,0,86.5519,1
14353,"MN",75.1318,6.3895,27.0177,20.8523,3.503,0.1483,0.3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14354,"MN",75.3564,8.8233,21.8484,19.7677,5.0654,0.2841,0.3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2357,0,87.7643,1
14355,"MN",77.7542,13.3228,26.7639,16.1075,5.5197,0.3837,0.4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5782,0,99.4218,1
14356,"MN",77.2257,7.308,35.207,9.0713,7.0061,0.6419,0.3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14357,"MN",75.4277,3.708,38.2166,5.5531,4.3928,0,0.3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14358,"MN",76.5823,5.1592,46.5996,8.1459,4.3318,0.1007,0.4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14359,"MN",75.9423,6.13,32.4355,18.4877,4.5548,0.5518,0.3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4235,0,67.5765,1
14360,"MN",71.1353,0.9066,46.6439,11.07,1.2615,0.0584,0.3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14361,"MN",69.5767,15.4151,12.969,10.2583,11.4868,2.3933,0.2873,0,0,0,0,0,0.257,0,0,0,0,0,0,0,0,0,0,0,99.743,1
14362,"MN",71.2407,10.9136,20.2733,10.1919,4.3676,1.7683,0.2773,0,0,0,0,0,0,0,0,0,0,6.407,0,0,0,0,0,0,93.593,1
14363,"MN",63.8729,10.6522,20.088,10.1877,9.64,0.7123,0.3942,0,0,0,0,0,10.9693,0,0,0,0,0,0,0,0,0,0,0,89.0307,1
14364,"MN",80.0273,12.7748,32.9013,11.2663,3.9986,0.0313,0.5211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14365,"MN",71.1724,2.0385,34.8414,17.4783,2.1435,0.0664,0.5384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14366,"MN",72.7438,4.5496,26.4205,22.9053,3.3793,0.4019,0.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14367,"MN",77.7244,22.6909,26.2088,15.0194,2.8199,0.0962,0.4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14368,"MN",79.9458,32.2872,21.9855,15.673,2.8668,0.0416,0.5893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14369,"MN",74.4528,21.7565,14.4754,18.0763,4.0955,0.0836,0.5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14370,"MN",68.943,14.156,15.4212,19.3781,3.3005,0.0345,0.5216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14371,"MN",70.1852,7.4867,28.4401,22.742,1.8715,0.031,0.4235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14372,"MN",73.8514,0.9161,47.3171,16.0567,2.9797,0.0423,0.4218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14373,"MN",66.0515,0.9533,40.4305,12.6464,3.4375,0.0965,0.4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14374,"MN",68.9624,10.6894,16.5946,23.3797,5.7322,0.2522,0.4819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14375,"MN",60.5048,5.1714,26.7069,19.3752,6.0311,0.0365,0.5729,0,0,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,79.4789,1
14376,"MN",66.8026,7.5346,11.8617,15.6397,15.2196,0.2609,0.5724,0,0,0,0,0,9.5389,0,0,0,0,0,0,0,0,0,0,0,90.4611,1
14377,"MN",78.617,7.8594,24.5539,11.5869,5.8917,1.4635,0.4397,0,0,0,0,0,56.9247,0,0,0,0,0,0,0,0,0,0,0,43.0753,1
14378,"MN",65.6949,11.0411,14.3762,7.6406,11.3811,0.6313,0.3209,0,0,0,0,0,10.683,0,0,0,0,0,0,0,0,0,0,0,89.317,1
14379,"MN",60.9202,8.0462,12.9147,10.5223,11.2351,0.6054,0.2992,0,0,0,0,0,6.8192,0,0,0,0,0,0,0,0,0,0,0,93.1808,1
14380,"MN",66.8134,9.9484,14.1083,14.9171,10.1888,1.8674,0.3523,0,0,0,0,0,0,0,0,0.0031,0,0,0,0,0,0,0,0,99.9969,1
14381,"MN",62.2932,15.0662,4.5258,16.7044,12.7693,0.2239,0.4797,0,0,0,0,0,0,0,0,34.4955,0,0,0,0,0,0,0,0,65.5045,1
14382,"MN",69.3207,9.9482,12.3841,21.6643,13.2105,0.1454,0.6416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14383,"MN",69.7354,3.334,17.1693,28.4406,6.4093,0.2198,0.6306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14384,"MN",75.64,7.4326,14.0232,30.0116,7.5336,0.152,0.6164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14385,"MN",73.9487,12.832,15.2414,30.6117,2.0375,0.1544,0.4036,0,0,0,0,0,0,0,0,0,0,2.1124,0,0,0,0,0,0,97.8876,1
14386,"MN",70.0168,4.9896,19.976,21.8978,2.7757,0.2157,0.3418,0,0,0,0,0,0,0,0,0,0,9.6824,0,0,0,0,0,0,90.3176,1
14387,"MN",71.7906,7.3263,11.4838,35.354,3.773,0.0373,0.4392,0,0,0,0,0,0,0,0,0,0,5.2975,0,0,0,0,0,0,94.7025,1
14388,"MN",67.7653,18.4404,7.7578,34.4045,2.504,0,0.5144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14389,"MN",71.1352,11.9513,15.5287,40.8751,0.3345,0,0.7253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14390,"MN",72.332,10.6134,22.4617,26.129,1.5888,0.0106,0.4157,0,0,0,0,0,0,0,0,0,0,6.5502,0,0,0,0,0,0,93.4498,1
14391,"MN",73.9061,16.4903,8.8434,33.4941,4.5235,0.0121,0.5384,0,0,0,0,0,0,0,0,0,0,5.7959,0,0,0,0,0,0,94.2041,1
14392,"MN",74.8886,36.5283,3.9641,25.134,3.3787,0.6646,0.4361,0,0,0,0,0,0,0,0,59.7794,0,3.1481,0,0,0,0,37.0725,0,0,1
14393,"MN",72.6937,42.5561,4.0999,15.8386,6.6853,3.1519,0.4938,0,0,0,0,0,0,0,0,22.6889,0,4.6477,0,0,0,0,72.6634,0,0,1
14394,"MN",77.6185,35.1212,12.2397,20.8455,4.3485,2.1425,0.5816,0,0,0,0,0,0,0,0,47.3073,0,14.5241,0,0,0,0,37.5526,0,0.616,1
14395,"MN",57.1218,15.9863,12.9748,17.282,0.6394,0.1744,0.3349,0,0,0,0,0,0,0,0,75.0149,0,14.5184,0,0,0,0,4.3913,0,6.0755,1
14396,"MN",71.3774,11.7199,21.0824,28.3409,1.5044,0.0161,0.6857,0,0,0,0,0,0,0,0,0.2444,0,0,0,0,0,0,0,0,99.7556,1
14397,"MN",74.9331,18.102,16.8315,30.8028,4.543,0.6717,0.6991,0,0,0,0,0,0,0,0,24.4942,0,0,0,0,0,0,59.2871,0,16.2187,1
14398,"MN",76.312,24.3418,8.9335,15.9458,4.7508,0.0458,0.3126,0,0,0,0,0,27.0991,0,0,0,0,27.1044,0,0,0,0,40.8366,0,4.9599,1
14399,"MN",67.4951,13.2308,17.8445,14.276,4.5002,0.0695,0.262,0,0,0,0,0,73.1233,0,0,0,0,0,0,0,0,0,19.1446,0,7.7321,1
14400,"MN",70.5385,15.5042,15.257,11.913,8.2894,0.1701,0.2732,0,0,0,0,0,16.7514,0,0,0,0,8.4623,0,0,0,0,0,0,74.7863,1
14401,"MN",75.5689,18.5577,17.8311,16.0231,5.2828,0.1561,0.4086,0,0,0,0,0,2.1398,0,0,0,0,0,0,0,0,0,0,0,97.8602,1
14402,"MN",68.0575,12.3067,21.0115,17.6581,3.2628,0.0779,0.4169,0,0,0,0,0,84.8816,0,0,0,0,0,0,0,0,0,0,0,15.1184,1
14403,"MN",73.8262,21.8866,17.7139,22.5362,4.2763,0.0292,0.6708,0,0,0,0,0,56.0308,0,0,0,0,0,0,0,0,0,0,0,43.9609,1
14404,"MN",56.9531,11.43,18.6773,23.0022,1.3005,0,0.4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9446,1
14405,"MN",47.8111,10.5966,13.1599,17.1952,3.9724,0.0314,0.3774,0,0,0,0,0,8.4973,0,0,0,0,2.1976,0,0,0,0,0,0,50.9294,1
14406,"MN",67.8857,6.8625,25.5421,21.0049,7.1364,0.1356,0.4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
14407,"MN",72.6476,20.5434,10.7344,25.8624,8.9548,0.4068,0.4937,0,0,0,0,0,0,0,0,0.1452,0,10.1408,0,0,0,0,0,0,89.714,1
14408,"MN",52.9316,16.8278,3.4163,19.4322,6.8847,0.5126,0.3049,0,0,0,0,0,0,0,3.8934,23.3749,0,5.0383,0,0,0,0,34.2235,0,9.6526,1
14409,"MN",70.8588,33.3248,3.2624,24.1156,9.7651,0.6568,0.5596,0,0,0,0,0,0,0,0,0.0109,0,6.2545,0,0,0,0,31.5487,0,62.1859,1
14410,"MN",74.0657,33.1119,3.913,20.7212,8.3189,0.8562,0.5913,0,0,0,0,0,0,0,0,6.7874,0,11.4594,0,0,0,0,74.4846,0,7.2686,1
14411,"MN",71.132,27.2995,4.5079,26.535,10.5723,0.5779,0.6024,0,0,0,0,0,0,0,0,7.6986,0,0,0,0,0,0,0,0,92.3014,1
14412,"MN",73.632,17.7063,8.9422,32.8595,5.7684,0.4102,0.6185,0,0,0,0,0,0,0,0,0.4791,0,0,0,0,0,0,0,0,99.5209,1
14413,"MN",68.682,27.6334,4.1858,25.3657,7.9598,0.7002,0.5973,0,0,0,0,0,0,0,0,27.5316,0,0,0,0,0,0,0,0,72.4684,1
14414,"MN",71.139,16.6362,15.8493,25.5046,7.4598,0.1817,0.4708,0,0,0,0,0,0,0,0,0,0,3.9728,0,0,0,0,0,0,96.0272,1
14415,"MN",69.6697,22.5819,13.0859,17.3385,11.8349,0.0721,0.4472,0,0,0,0,0,0,0,0,0,0,3.7769,0,0,0,0,0,0,96.2231,1
14416,"MN",71.1438,22.0361,12.2047,25.6788,11.2554,0.82,0.5606,0,0,0,0,0,0,0,0,8.6307,0,0,0,0,0,0,0.0848,0,91.2844,1
14417,"MN",72.0963,24.3628,9.9433,25.5525,6.0088,1.5201,0.5858,0,0,0,0,0,0,0,0,0,0,0.0013,0,0,0,0,99.9987,0,0,1
14418,"MN",74.2795,24.6866,11.3048,26.7848,6.0178,0.9416,0.6183,0,0,0,0,0,0,0,0,0.7831,0,5.6739,0,0,0,0,33.1029,0,60.44,1
14419,"MN",68.6456,17.1573,13.9831,27.8129,4.6717,0.6894,0.5841,0,0,0,0,0,0,0,0,0,0,2.8321,0,0,0,0,0,0,97.1679,1
14420,"MN",77.3509,30.494,9.4531,26.6183,3.5859,0.6909,0.3451,0,0,0,0,0,0,0,0,21.949,0,19.8314,0,0,0,0,58.2196,0,0,1
14421,"MN",75.1934,40.304,1.8024,10.3798,2.5877,1.8287,0.2274,0,0,0,0,0,0,0,0,64.809,0,23.2106,0,0,0,0,11.9804,0,0,1
14422,"MN",73.4529,17.1022,0.053,1.9984,1.9439,1.1421,0.0689,0,0,0,0,0,0,0,0,52.5184,0,47.4816,0,0,0,0,0,0,0,1
14423,"MN",78.8878,35.7292,4.7088,19.3914,3.0547,0.9866,0.3581,0,0,0,0,0,0,0,0,82.5319,0,17.4681,0,0,0,0,0,0,0,1
14424,"MN",78.2757,32.5331,6.0929,10.4928,1.9243,1.3888,0.1856,0,0,0,0,0,0,0,0,81.6664,0,18.3336,0,0,0,0,0,0,0,1
14425,"MN",71.8953,9.3764,0.2351,2.5709,0.7596,0.3931,0.0526,0,0,0,0,0,0,0,0,28.7675,0,57.8513,0,0,0,0,13.3812,0,0,1
14426,"MN",70.5906,5.2504,9.8347,6.7359,3.7123,0.0469,0.152,0,0,0,0,0,10.4006,0,0,1.8758,0,82.8875,0,0,0,0,0,0,4.836,1
14427,"MN",62.246,14.0031,6.2026,12.4292,6.146,0.2991,0.1581,0,0,0,0,0,11.8932,0,0,57.0206,0,27.7902,0,0,0,0,0,0,3.296,1
14428,"MN",71.7185,15.7235,13.1047,13.8274,4.644,0.1343,0.2624,0,0,0,0,0,58.7295,0,0,0,0,0,0,0,0,0,0,0,41.2705,1
14429,"MN",66.1401,20.175,14.7564,17.8954,5.6209,0.5163,0.3606,0,0,0,0,0,54.787,0,0,0,0,0,0,0,0,0,5.2835,0,39.9295,1
14430,"MN",67.7261,19.7462,9.4404,21.97,8.9788,0.6986,0.304,0,0,0,0,0,45.863,0,0,53.1163,0,0.5345,0,0,0,0,0,0,0.4862,1
14431,"MN",61.5188,14.5013,4.0622,17.6845,6.0826,0.5073,0.1558,0,0,0,0,0,0,0,0,96.1455,0,3.8545,0,0,0,0,0,0,0,1
14432,"MN",68.9869,18.7126,7.2234,18.5081,8.6629,0.5998,0.2302,0,0,0,0,0,0,0,0,54.054,0,20.0439,0,0,0,0,0,0,25.9021,1
14433,"MN",67.7317,18.1218,4.6124,17.8933,9.2873,1.0631,0.1447,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
14434,"MN",60.7421,22.0391,1.9553,15.7641,7.7601,1.6436,0.1678,0,0,0,0,0,0,0,0,80.9763,0,19.0237,0,0,0,0,0,0,0,1
14435,"MN",70.5468,14.9212,10.3189,13.4551,3.987,0.3403,0.1605,0,0,0,0,0,65.7327,0,0,0,0,0,0,0,0,0,34.2673,0,0,1
14436,"MN",68.0661,16.8319,7.5139,16.9464,11.1491,0.7875,0.1978,0,0,0,0,0,45.3488,0,0,0,0,0,0,0,0,0,54.6512,0,0,1
14437,"MN",72.8618,14.7133,1.1672,4.2389,2.7078,0.7293,0.0945,1.4619,0,0,0,0,0,0,1.9561,60.5668,0,33.7368,0,0,0,0,2.2784,0,0,1
14438,"MN",77.3791,28.2543,3.1416,12.4792,3.1157,0.8737,0.1841,0,0,0,0,0,0,0,0,48.1927,0,15.1755,0,0,0,0,36.6318,0,0,1
14439,"MN",73.6368,5.2393,0.0108,0,0.4235,0.0951,0.0332,0,0,0,0,0,0,0,0,6.542,0,93.458,0,0,0,0,0,0,0,1
14440,"MN",71.2594,40.5036,0.6691,2.7051,2.7772,1.2707,0.1287,0.4307,0,0,0,0,0,0,0,73.5176,0,16.3284,0,0,0,0,9.7233,0,0,1
14441,"MN",74.0841,31.7316,1.5884,5.5994,3.3537,2.1785,0.1298,0.5363,0,0,0,0,0,0,0,57.0537,0,17.7811,0,0,0,0,24.6289,0,0,1
14442,"MN",69.0203,38.9007,0.6305,2.5264,1.6648,2.3063,0.1435,30.5743,0,0,0,0,0,0,0,40.8165,0,7.8582,0,0,0,0,20.7511,0,0,1
14443,"MN",73.4837,17.5281,0.2532,0,2.1199,0.7556,0.0475,1.8933,0,0,0,0,0,0,0,19.6499,0,38.6502,0,0,0,0,39.8066,0,0,1
14444,"MN",60.8306,33.3726,0.3219,0,1.9275,1.1928,0.1536,25.7273,0,0,0,0,0,0,0,3.0494,0,11.5615,0,0,0,0,59.6618,0,0,1
14445,"MN",59.1612,17.9473,0.1422,0,1.7881,0.7156,0.1175,29.1652,0,0,0,0,0,0,0,19.6462,0,41.519,0,0,0,0,9.6696,0,0,1
14446,"MN",61.0719,25.6809,9.4657,13.1507,2.07,0.2443,0.3153,0,0,0,0,0,0,0,21.0254,0,0,3.5055,0,0,0,0,75.4691,0,0,1
14447,"MN",63.9983,31.8899,7.3494,10.8568,1.8343,0.1452,0.1785,0,0,0,0,0,0,0,47.1114,0,0,0.6973,0,0,0,0,52.1913,0,0,1
14448,"MN",65.5022,20.9666,5.6802,12.7963,1.889,0.3327,0.283,0,0,0,0,0,0,0,9.9076,0,0,27.0834,0,0,0,0,62.9232,0,0,1
14449,"MN",68.7452,6.9393,2.1835,5.29,0.3901,0.1659,0.0457,0,0,0,0,0,0,0,10.7975,0,0,87.9765,0,0,0,0,1.226,0,0,1
14450,"MN",48.8618,22.4285,4.7287,8.0331,0.9746,0.0201,0.0851,0,0,0,0,0,0,0,31.9966,0,0,15.1659,0,0,0,0,21.937,0,0,1
14451,"MN",60.3514,27.6892,11.2302,10.9434,1.1282,0.0234,0.1683,0,0,0,0,0,0,0,35.9084,0,0,0,0,0,0,0,43.9648,0,0,1
14452,"MN",68.6113,5.4662,1.6119,1.381,1.3568,0.2034,0.0387,0.5511,0,0,0,0,0,0,0,30.1266,0,68.7419,0,0,0,0,0.5804,0,0,1
14453,"MN",77.6792,11.7441,1.6557,0.0116,1.522,0.3252,0.1187,17.0649,0,0,0,0,0,0,0,4.3787,0,34.1655,0,0,0,0,44.3909,0,0,1
14454,"MN",73.3483,9.1167,0.9406,0,1.4462,0.5873,0.1019,7.9921,0,0,0,0,0,0,0,0,0,51.8358,0,0,0,0,40.1721,0,0,1
14455,"MN",78.3461,0.2119,0.2334,0,0.1986,0.1189,0.0587,0,0,0,0,0,0,0,1.2917,0,0,82.2149,0,0,0,0,16.4934,0,0,1
14456,"MN",79.802,0.4865,0.1363,0,0.0242,0.0025,0.0712,0,0,0,0,0,0,0,0,9.2637,0,78.8237,0,0,0,0,11.9126,0,0,1
14457,"MN",80.6009,1.9192,0.4219,0,0.1485,0.3011,0.0769,0,0,0,0,0,0,0,0.8921,0,0,67.2815,0,0,0,0,31.8264,0,0,1
14458,"MN",78.5446,4.0323,0.6103,0.0103,0.5883,0.2976,0.0571,0,0,0,0,0,0,0,0,0,0,66.4767,0,0,0,0,33.5233,0,0,1
14459,"MN",80.8592,3.2944,0.9993,0.0175,0.4442,0.1262,0.0787,0,0,0,0,0,0,0,0,0,0,68.3976,0,0,0,0,31.6024,0,0,1
14460,"MN",79.9708,7.5544,0.6776,0.0119,0.7473,0.4863,0.1115,5.5023,0,0,0,0,0,0,4.0571,0,0,61.8413,0,0,0,0,28.5993,0,0,1
14461,"MN",81.4579,3.497,0.7533,0,1.505,0.4248,0.0461,0,0,0,0,0,0,0,0,3.4939,0,59.9021,0,0,0,0,36.604,0,0,1
14462,"MN",54.3936,46.428,6.2218,0,2.3464,0.7808,0.2078,0,0,0,0,0,33.2582,0,0,0,0,0,0,0,0,0,66.7418,0,0,1
14463,"MN",46.8817,43.9195,6.2679,0.0043,2.5274,0.6451,0.1855,0,0,0,0,0,31.0496,0,0,0,0,0,0,0,0,0,68.9504,0,0,1
14464,"MN",64.0775,67.0831,5.2077,0,2.5871,0.8243,0.4836,0,0,0,0,0,38.138,0,0,0,0,0,0,0,0,0,61.862,0,0,1
14465,"MN",69.19,82.2382,3.1124,0,2.5922,2.0721,0.6865,0,0,0,0,0,15.9034,0,0,0,0,0,0,0,0,0,84.0966,0,0,1
14466,"MN",72.6668,80.5695,5.2408,0,4.0443,4.7372,0.813,0,0,0,0,0,3.1608,0,0,0,0,0,0,0,0,0,96.8392,0,0,1
14467,"MN",48.1213,43.2432,7.2492,0,1.6354,0.5917,0.2662,0,0,0,0,0,42.1309,0,0,0,0,0,0,0,0,0,57.8691,0,0,1
14468,"MN",60.6079,36.0197,6.5832,1.7733,4.378,0.3942,0.2332,0,0,0,0,0,56.0294,0,0,0,0,0,0,0,0,0,43.9706,0,0,1
14469,"MN",62.4056,57.1671,4.3745,0.3379,4.8413,0.4334,0.2912,0,0,0,0,0,25.1487,0,0,0,0,0,0,0,0,0,74.8513,0,0,1
14470,"MN",65.0569,48.7922,3.4851,0.8236,5.3524,0.1815,0.2212,0,0,0,0,0,5.24,0,0,0,0,0,0,0,0,0,94.76,0,0,1
14471,"MN",63.931,46.2157,1.7592,0.1849,4.0197,0.6919,0.2147,0,0,0,0,0,14.0434,0,0,0,0,0,0,0,0,0,85.9566,0,0,1
14472,"MN",52.9102,40.7766,3.3299,0.3802,1.4798,0.3539,0.1913,0,0,0,0,0,18.3903,0,0,0,0,0.0293,0,0,0,0,68.809,0,0,1
14473,"MN",52.8078,37.707,1.5034,0.48,0.5991,0.4317,0.089,0,0,0,0,0,47.8486,0,0,0,0,0,0,0,0,0,46.515,0,0,1
14474,"MN",67.5431,71.8353,9.3957,0.0353,2.8183,1.4081,0.7381,0,0,0,0,0,14.1458,0,0,0,0,0,0,0,0,0,85.8542,0,0,1
14475,"MN",57.9621,44.8978,13.5796,0,1.2609,0.0462,0.1296,0,0,0,0,0,45.6595,0,0,0,0,0,0,0,0,0,54.3405,0,0,1
14476,"MN",68.5309,48.5735,15.5062,4.4224,1.7288,0.0191,0.1133,0,0,0,0,0,61.2089,0,0,0,0,0,0,0,0,0,38.7911,0,0,1
14477,"MN",66.8267,60.7544,9.4654,0.1333,7.1723,0.6829,0.4527,0,0,0,0,0,4.7429,0,0,0,0,0,0,0,0,0,95.2571,0,0,1
14478,"MN",64.7995,36.3861,22.3583,2.6237,0.8342,0.0128,0.1124,0,0,0,0,0,81.3937,0,0,0,0,9.3191,0,0,0,0,9.2872,0,0,1
14479,"MN",34.2501,29.5666,3.7713,0.1335,0.941,0.1716,0.1601,0,0,0,0,0,20.8437,0,0.5179,0,0,2.5542,0,0,0,0,31.8914,0,0,1
14480,"MN",65.0021,32.2292,2.0005,1.3716,0.5118,0.0472,0.0569,0,0,0,0,0,0,0,20.5251,0,0,56.5473,0,0,0,0,22.7217,0,0,1
14481,"MN",65.1731,17.922,9.4797,8.148,0.695,0.0206,0.0689,0,0,0,0,0,0,0,94.0198,0,0,5.9802,0,0,0,0,0,0,0,1
14482,"MN",67.5091,60.9729,1.4321,1.069,1.6792,0.2871,0.2172,0,0,0,0,0,0,0,0,0,0,23.4629,0,0,0,0,76.5371,0,0,1
14483,"MN",60.7875,24.1246,5.0189,7.541,1.326,0.1096,0.0712,0,0,0,0,0,0,0,37.9573,0,0,38.4527,0,0,0,0,23.59,0,0,1
14484,"MN",67.0456,24.0796,3.3507,16.9507,8.7696,0.2435,0.2209,0,0,0,0,0,2.3191,0,0,0,0,0,0,0,0,0,97.6809,0,0,1
